emg1,emg2,emg3,emg4,tiempoEmg
-0.010819976218044758,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:29
0.004998000804334879,0.00494630541652441,0.004844651557505131,0.004965185187757015,22:52:29
0.015543318819254637,0.03656963352113962,0.03118983469903469,0.02077626809477806,22:52:29
-0.000274658203125,-0.000324249267578125,-0.005693421699106693,-0.01084589771926403,22:52:29
-0.016092635225504637,-0.01613591331988573,-0.02150053158402443,-0.01084589771926403,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.015543318819254637,0.02602852415293455,0.03118983469903469,0.02077626809477806,22:52:29
0.010270659811794758,0.020757969468832016,0.015382724814116955,0.004965185187757015,22:52:29
-0.031910612247884274,-0.04775924142450094,-0.04257667809724808,-0.03719770256429911,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.004998000804334879,0.00494630541652441,-0.005693421699106693,-0.00030517578125,22:52:29
0.026088636834174395,0.04711074288934469,0.041727907955646515,0.026046629063785076,22:52:29
0.004998000804334879,0.01548741478472948,-0.00042438507080078125,0.004965185187757015,22:52:29
-0.021365294232964516,-0.05302979610860348,-0.02676956821233034,-0.016116258688271046,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.00030517578125,22:52:29
0.015543318819254637,0.02602852415293455,0.02592079807072878,0.02077626809477806,22:52:29
0.015543318819254637,0.020757969468832016,0.015382724814116955,0.004965185187757015,22:52:29
-0.03718327125534415,-0.04775924142450094,-0.037307641468942165,-0.03192734159529209,22:52:29
-0.010819976218044758,-0.01613591331988573,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.005547317210584879,-0.000324249267578125,-0.010962458327412605,-0.01084589771926403,22:52:29
0.031361295841634274,0.05238129757344723,0.05226598121225834,0.03658735100179911,22:52:29
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:29
-0.026637953240424395,-0.04248868674039841,-0.04257667809724808,-0.026656980626285076,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.000274658203125,0.00494630541652441,0.004844651557505131,0.004965185187757015,22:52:29
0.020815977826714516,0.031299078837037086,0.0364588713273406,0.02077626809477806,22:52:29
-0.04245593026280403,-0.04775924142450094,-0.04257667809724808,-0.02138661965727806,22:52:29
-0.016092635225504637,-0.01613591331988573,-0.02150053158402443,-0.01084589771926403,22:52:29
-0.000274658203125,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.015543318819254637,0.02602852415293455,0.02592079807072878,0.03131699003279209,22:52:29
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:29
-0.03718327125534415,-0.05302979610860348,-0.04784571472555399,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.01613591331988573,-0.010962458327412605,-0.00030517578125,22:52:29
0.004998000804334879,0.00494630541652441,0.004844651557505131,0.004965185187757015,22:52:29
0.026088636834174395,0.031299078837037086,0.03118983469903469,0.015505907125771046,22:52:29
-0.031910612247884274,-0.031947577372193336,-0.02150053158402443,-0.016116258688271046,22:52:29
-0.010819976218044758,-0.01613591331988573,-0.016231494955718517,-0.01084589771926403,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.010962458327412605,-0.005575536750257015,22:52:29
0.020815977826714516,0.031299078837037086,0.02592079807072878,0.02077626809477806,22:52:29
0.004998000804334879,0.01548741478472948,0.015382724814116955,0.004965185187757015,22:52:29
-0.031910612247884274,-0.04248868674039841,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.000274658203125,-0.000324249267578125,0.010113688185811043,-0.00030517578125,22:52:29
0.020815977826714516,0.03656963352113962,0.03118983469903469,0.02077626809477806,22:52:29
-0.000274658203125,-0.000324249267578125,-0.005693421699106693,-0.01084589771926403,22:52:29
-0.010819976218044758,-0.0266770226880908,-0.02150053158402443,-0.016116258688271046,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.00042438507080078125,-0.00030517578125,22:52:29
0.010270659811794758,0.01548741478472948,0.015382724814116955,0.015505907125771046,22:52:29
0.020815977826714516,0.02602852415293455,0.02592079807072878,0.015505907125771046,22:52:29
-0.021365294232964516,-0.021406468003988266,-0.02150053158402443,-0.02138661965727806,22:52:29
-0.010819976218044758,-0.01613591331988573,-0.016231494955718517,-0.01084589771926403,22:52:29
-0.000274658203125,-0.010865358635783195,-0.005693421699106693,-0.01084589771926403,22:52:29
0.031361295841634274,0.04184018820524216,0.04699694458395243,0.03131699003279209,22:52:29
0.010270659811794758,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:29
-0.031910612247884274,-0.05302979610860348,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.004998000804334879,0.00494630541652441,0.004844651557505131,0.004965185187757015,22:52:29
0.020815977826714516,0.031299078837037086,0.03118983469903469,0.02077626809477806,22:52:29
-0.000274658203125,-0.010865358635783195,-0.03203860484063625,-0.04773842450231314,22:52:29
-0.016092635225504637,-0.021406468003988266,-0.016231494955718517,-0.016116258688271046,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.020815977826714516,0.031299078837037086,0.02592079807072878,0.02077626809477806,22:52:29
0.010270659811794758,0.01548741478472948,0.010113688185811043,0.004965185187757015,22:52:29
-0.03718327125534415,-0.04775924142450094,-0.04784571472555399,-0.03192734159529209,22:52:29
-0.010819976218044758,-0.01613591331988573,-0.010962458327412605,-0.005575536750257015,22:52:29
0.004998000804334879,0.00494630541652441,0.004844651557505131,-0.00030517578125,22:52:29
0.031361295841634274,0.04711074288934469,0.04699694458395243,0.03131699003279209,22:52:29
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:29
-0.031910612247884274,-0.04775924142450094,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.004998000804334879,0.010216860100626945,0.015382724814116955,0.01023554615676403,22:52:29
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:29
-0.031910612247884274,-0.04775924142450094,-0.04784571472555399,-0.03192734159529209,22:52:29
-0.000274658203125,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:29
0.004998000804334879,0.00494630541652441,0.004844651557505131,0.004965185187757015,22:52:29
0.020815977826714516,0.03656963352113962,0.03118983469903469,0.02077626809477806,22:52:29
-0.04772858927026391,-0.06357090547680855,-0.0531147513538599,-0.026656980626285076,22:52:29
-0.010819976218044758,-0.021406468003988266,-0.016231494955718517,-0.01084589771926403,22:52:29
-0.005547317210584879,-0.000324249267578125,-0.005693421699106693,-0.005575536750257015,22:52:29
0.020815977826714516,0.02602852415293455,0.0364588713273406,0.03658735100179911,22:52:29
0.004998000804334879,0.01548741478472948,0.015382724814116955,0.01023554615676403,22:52:29
-0.03718327125534415,-0.04775924142450094,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:29
-0.000274658203125,-0.000324249267578125,-0.00042438507080078125,-0.00030517578125,22:52:29
0.031361295841634274,0.04184018820524216,0.03118983469903469,0.026046629063785076,22:52:29
0.010270659811794758,0.00494630541652441,0.004844651557505131,0.004965185187757015,22:52:29
-0.031910612247884274,-0.04248868674039841,-0.037307641468942165,-0.026656980626285076,22:52:29
-0.000274658203125,-0.00559480395168066,-0.010962458327412605,-0.005575536750257015,22:52:29
0.004998000804334879,0.01548741478472948,0.015382724814116955,0.01023554615676403,22:52:29
0.015543318819254637,0.02602852415293455,0.02592079807072878,0.015505907125771046,22:52:29
-0.021365294232964516,-0.021406468003988266,-0.02676956821233034,-0.02138661965727806,22:52:29
-0.010819976218044758,-0.021406468003988266,-0.016231494955718517,-0.01084589771926403,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.020815977826714516,0.04184018820524216,0.05226598121225834,0.03658735100179911,22:52:29
0.010270659811794758,0.010216860100626945,0.010113688185811043,-0.00030517578125,22:52:29
-0.031910612247884274,-0.04775924142450094,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.010819976218044758,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:29
0.004998000804334879,-0.000324249267578125,0.004844651557505131,0.004965185187757015,22:52:29
0.020815977826714516,0.031299078837037086,0.020651761442422867,0.02077626809477806,22:52:29
-0.026637953240424395,-0.04248868674039841,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.01613591331988573,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.000274658203125,0.00494630541652441,0.004844651557505131,-0.00030517578125,22:52:29
0.020815977826714516,0.03656963352113962,0.0364588713273406,0.026046629063785076,22:52:29
-0.031910612247884274,-0.031947577372193336,-0.02676956821233034,-0.016116258688271046,22:52:29
-0.005547317210584879,-0.01613591331988573,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.000274658203125,0.00494630541652441,-0.00042438507080078125,0.004965185187757015,22:52:29
0.026088636834174395,0.04184018820524216,0.0364588713273406,0.015505907125771046,22:52:29
0.004998000804334879,0.00494630541652441,-0.00042438507080078125,-0.00030517578125,22:52:29
-0.021365294232964516,-0.021406468003988266,-0.02150053158402443,-0.016116258688271046,22:52:29
-0.000274658203125,-0.000324249267578125,-0.005693421699106693,-0.005575536750257015,22:52:29
0.010270659811794758,0.02602852415293455,0.020651761442422867,0.02077626809477806,22:52:29
0.015543318819254637,0.02602852415293455,0.015382724814116955,0.01023554615676403,22:52:29
-0.031910612247884274,-0.04248868674039841,-0.04784571472555399,-0.03192734159529209,22:52:29
-0.010819976218044758,-0.01613591331988573,-0.010962458327412605,-0.01084589771926403,22:52:29
0.004998000804334879,0.00494630541652441,0.004844651557505131,0.004965185187757015,22:52:29
0.015543318819254637,0.031299078837037086,0.02592079807072878,0.02077626809477806,22:52:29
-0.016092635225504637,-0.021406468003988266,-0.02676956821233034,-0.02138661965727806,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.010962458327412605,0.004965185187757015,22:52:29
0.031361295841634274,0.04711074288934469,0.041727907955646515,0.026046629063785076,22:52:29
0.004998000804334879,0.00494630541652441,0.004844651557505131,-0.00030517578125,22:52:29
-0.010819976218044758,-0.0266770226880908,-0.02150053158402443,-0.01084589771926403,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:29
0.020815977826714516,0.031299078837037086,0.02592079807072878,0.02077626809477806,22:52:29
0.010270659811794758,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:29
-0.03718327125534415,-0.04248868674039841,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.010819976218044758,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:29
-0.000274658203125,-0.00559480395168066,0.004844651557505131,-0.00030517578125,22:52:29
0.015543318819254637,0.031299078837037086,0.03118983469903469,0.026046629063785076,22:52:29
-0.000274658203125,-0.00559480395168066,-0.02150053158402443,-0.04246806353330612,22:52:29
-0.016092635225504637,-0.01613591331988573,-0.02150053158402443,-0.01084589771926403,22:52:29
-0.005547317210584879,-0.000324249267578125,-0.016231494955718517,-0.01084589771926403,22:52:29
0.026088636834174395,0.04711074288934469,0.05226598121225834,0.03658735100179911,22:52:29
0.004998000804334879,0.010216860100626945,0.015382724814116955,0.004965185187757015,22:52:29
-0.031910612247884274,-0.04248868674039841,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:29
-0.000274658203125,-0.000324249267578125,-0.00042438507080078125,0.004965185187757015,22:52:29
0.020815977826714516,0.031299078837037086,0.03118983469903469,0.026046629063785076,22:52:29
-0.000274658203125,0.00494630541652441,-0.00042438507080078125,-0.01084589771926403,22:52:29
-0.010819976218044758,-0.021406468003988266,-0.016231494955718517,-0.016116258688271046,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:29
0.020815977826714516,0.031299078837037086,0.02592079807072878,0.02077626809477806,22:52:29
0.004998000804334879,0.020757969468832016,0.010113688185811043,0.004965185187757015,22:52:29
-0.026637953240424395,-0.04775924142450094,-0.04784571472555399,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,-0.01084589771926403,22:52:29
-0.000274658203125,-0.00559480395168066,-0.005693421699106693,0.004965185187757015,22:52:29
0.026088636834174395,0.031299078837037086,0.03118983469903469,0.02077626809477806,22:52:29
-0.000274658203125,0.010216860100626945,-0.00042438507080078125,-0.00030517578125,22:52:29
-0.026637953240424395,-0.05302979610860348,-0.02150053158402443,-0.016116258688271046,22:52:29
-0.000274658203125,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.010270659811794758,0.01548741478472948,0.015382724814116955,0.015505907125771046,22:52:29
0.015543318819254637,0.02602852415293455,0.020651761442422867,0.01023554615676403,22:52:29
-0.021365294232964516,-0.04248868674039841,-0.04257667809724808,-0.026656980626285076,22:52:29
-0.010819976218044758,-0.01613591331988573,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.031361295841634274,0.05238129757344723,0.05226598121225834,0.03658735100179911,22:52:29
0.004998000804334879,0.010216860100626945,-0.005693421699106693,0.004965185187757015,22:52:29
-0.010819976218044758,-0.021406468003988266,-0.02150053158402443,-0.005575536750257015,22:52:29
-0.000274658203125,0.00494630541652441,-0.00042438507080078125,0.004965185187757015,22:52:29
0.026088636834174395,0.031299078837037086,0.03118983469903469,0.02077626809477806,22:52:29
-0.031910612247884274,-0.03721813205629587,-0.02676956821233034,-0.016116258688271046,22:52:29
-0.010819976218044758,-0.010865358635783195,-0.010962458327412605,-0.01084589771926403,22:52:29
-0.000274658203125,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.031361295841634274,0.05238129757344723,0.05226598121225834,0.03658735100179911,22:52:29
0.004998000804334879,0.01548741478472948,0.010113688185811043,0.01023554615676403,22:52:29
-0.031910612247884274,-0.04248868674039841,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.00030517578125,22:52:29
0.004998000804334879,0.010216860100626945,0.015382724814116955,0.01023554615676403,22:52:29
0.015543318819254637,0.02602852415293455,0.015382724814116955,0.01023554615676403,22:52:29
-0.031910612247884274,-0.04248868674039841,-0.037307641468942165,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.01613591331988573,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.005547317210584879,-0.021406468003988266,-0.016231494955718517,0.004965185187757015,22:52:29
0.031361295841634274,0.04711074288934469,0.041727907955646515,0.03658735100179911,22:52:29
-0.000274658203125,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:29
-0.031910612247884274,-0.04775924142450094,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.000274658203125,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.004998000804334879,0.010216860100626945,0.015382724814116955,0.01023554615676403,22:52:29
0.015543318819254637,0.031299078837037086,0.02592079807072878,0.015505907125771046,22:52:29
-0.021365294232964516,-0.021406468003988266,-0.02150053158402443,-0.026656980626285076,22:52:29
-0.016092635225504637,-0.01613591331988573,-0.02150053158402443,-0.01084589771926403,22:52:29
-0.010819976218044758,-0.010865358635783195,-0.00042438507080078125,-0.005575536750257015,22:52:29
0.015543318819254637,0.02602852415293455,0.02592079807072878,0.03131699003279209,22:52:29
0.010270659811794758,0.01548741478472948,0.010113688185811043,0.004965185187757015,22:52:29
-0.031910612247884274,-0.04248868674039841,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.010819976218044758,-0.00559480395168066,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.000274658203125,-0.000324249267578125,0.010113688185811043,-0.00030517578125,22:52:29
0.026088636834174395,0.02602852415293455,0.0364588713273406,0.026046629063785076,22:52:29
0.004998000804334879,0.010216860100626945,0.004844651557505131,-0.00030517578125,22:52:29
-0.026637953240424395,-0.03721813205629587,-0.037307641468942165,-0.016116258688271046,22:52:29
-0.000274658203125,-0.00559480395168066,-0.005693421699106693,-0.00030517578125,22:52:29
-0.000274658203125,0.00494630541652441,0.004844651557505131,0.01023554615676403,22:52:29
0.020815977826714516,0.03656963352113962,0.0364588713273406,0.02077626809477806,22:52:29
-0.021365294232964516,-0.06357090547680855,-0.05838378798216581,-0.03719770256429911,22:52:29
-0.016092635225504637,-0.021406468003988266,-0.016231494955718517,-0.01084589771926403,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,-0.00030517578125,22:52:29
0.020815977826714516,0.02602852415293455,0.02592079807072878,0.02077626809477806,22:52:29
0.010270659811794758,0.01548741478472948,0.015382724814116955,0.004965185187757015,22:52:29
-0.031910612247884274,-0.05302979610860348,-0.04784571472555399,-0.03192734159529209,22:52:29
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,-0.005575536750257015,22:52:29
-0.005547317210584879,-0.000324249267578125,-0.00042438507080078125,0.004965185187757015,22:52:29
0.020815977826714516,0.03656963352113962,0.03118983469903469,0.026046629063785076,22:52:29
-0.016092635225504637,-0.06357090547680855,-0.05838378798216581,-0.03719770256429911,22:52:29
-0.010819976218044758,-0.01613591331988573,-0.02150053158402443,-0.01084589771926403,22:52:29
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:29
0.020815977826714516,0.03656963352113962,0.020651761442422867,0.015505907125771046,22:52:29
0.010270659811794758,0.01548741478472948,0.010113688185811043,0.004965185187757015,22:52:29
-0.031910612247884274,-0.04775924142450094,-0.04257667809724808,-0.03192734159529209,22:52:29
-0.010819976218044758,-0.01613591331988573,-0.010962458327412605,-0.005575536750257015,22:52:30
0.004998000804334879,-0.000324249267578125,-0.00042438507080078125,-0.00030517578125,22:52:30
0.031361295841634274,0.04184018820524216,0.0364588713273406,0.026046629063785076,22:52:30
0.004998000804334879,0.01548741478472948,0.010113688185811043,0.004965185187757015,22:52:30
-0.026637953240424395,-0.04248868674039841,-0.037307641468942165,-0.03192734159529209,22:52:30
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:30
0.010270659811794758,0.010216860100626945,0.015382724814116955,0.01023554615676403,22:52:30
0.015543318819254637,0.031299078837037086,0.02592079807072878,0.02077626809477806,22:52:30
-0.026637953240424395,-0.03721813205629587,-0.04257667809724808,-0.03192734159529209,22:52:30
-0.005547317210584879,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:30
-0.000274658203125,-0.000324249267578125,-0.00042438507080078125,-0.00030517578125,22:52:30
0.031361295841634274,0.05238129757344723,0.041727907955646515,0.03131699003279209,22:52:30
0.004998000804334879,0.00494630541652441,0.010113688185811043,-0.00030517578125,22:52:30
-0.026637953240424395,-0.04248868674039841,-0.037307641468942165,-0.04246806353330612,22:52:30
-0.005547317210584879,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:30
0.004998000804334879,0.010216860100626945,0.015382724814116955,0.01023554615676403,22:52:30
0.015543318819254637,0.02602852415293455,0.020651761442422867,0.015505907125771046,22:52:30
-0.016092635225504637,-0.031947577372193336,-0.0531147513538599,-0.03719770256429911,22:52:30
-0.010819976218044758,-0.010865358635783195,-0.010962458327412605,-0.01084589771926403,22:52:30
-0.005547317210584879,-0.000324249267578125,-0.005693421699106693,-0.00030517578125,22:52:30
0.031361295841634274,0.04711074288934469,0.041727907955646515,0.03131699003279209,22:52:30
-0.000274658203125,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:30
-0.026637953240424395,-0.04248868674039841,-0.037307641468942165,-0.03192734159529209,22:52:30
-0.005547317210584879,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:30
-0.000274658203125,0.00494630541652441,0.004844651557505131,0.004965185187757015,22:52:30
0.015543318819254637,0.01548741478472948,0.015382724814116955,0.004965185187757015,22:52:30
-0.031910612247884274,-0.05302979610860348,-0.04784571472555399,-0.03192734159529209,22:52:30
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,-0.005575536750257015,22:52:30
0.004998000804334879,0.00494630541652441,-0.00042438507080078125,0.004965185187757015,22:52:30
0.031361295841634274,0.05238129757344723,0.04699694458395243,0.026046629063785076,22:52:30
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:30
-0.031910612247884274,-0.04248868674039841,-0.037307641468942165,-0.03192734159529209,22:52:30
-0.005547317210584879,-0.000324249267578125,-0.005693421699106693,-0.005575536750257015,22:52:30
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.01023554615676403,22:52:30
0.020815977826714516,0.02602852415293455,0.02592079807072878,0.02077626809477806,22:52:30
-0.016092635225504637,-0.0266770226880908,-0.037307641468942165,-0.026656980626285076,22:52:30
-0.010819976218044758,-0.01613591331988573,-0.016231494955718517,-0.01084589771926403,22:52:30
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:30
0.020815977826714516,0.02602852415293455,0.02592079807072878,0.026046629063785076,22:52:30
0.010270659811794758,0.01548741478472948,0.015382724814116955,0.01023554615676403,22:52:30
-0.031910612247884274,-0.04248868674039841,-0.04784571472555399,-0.03192734159529209,22:52:30
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,-0.005575536750257015,22:52:30
-0.000274658203125,-0.000324249267578125,0.004844651557505131,-0.00030517578125,22:52:30
0.020815977826714516,0.031299078837037086,0.03118983469903469,0.02077626809477806,22:52:30
-0.000274658203125,-0.010865358635783195,-0.02150053158402443,-0.05827914644032717,22:52:30
-0.016092635225504637,-0.021406468003988266,-0.016231494955718517,-0.01084589771926403,22:52:30
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.01084589771926403,22:52:30
0.015543318819254637,0.02602852415293455,0.02592079807072878,0.02077626809477806,22:52:30
0.015543318819254637,0.01548741478472948,0.015382724814116955,0.004965185187757015,22:52:30
-0.031910612247884274,-0.04775924142450094,-0.04784571472555399,-0.03192734159529209,22:52:30
-0.010819976218044758,-0.010865358635783195,-0.010962458327412605,-0.01084589771926403,22:52:30
-0.000274658203125,0.00494630541652441,-0.00042438507080078125,-0.00030517578125,22:52:30
0.020815977826714516,0.03656963352113962,0.03118983469903469,0.02077626809477806,22:52:30
0.004998000804334879,0.00494630541652441,-0.00042438507080078125,-0.01084589771926403,22:52:30
-0.016092635225504637,-0.021406468003988266,-0.02150053158402443,-0.01084589771926403,22:52:30
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,-0.005575536750257015,22:52:30
0.004998000804334879,0.01548741478472948,0.015382724814116955,0.015505907125771046,22:52:30
0.015543318819254637,0.031299078837037086,0.02592079807072878,0.015505907125771046,22:52:30
-0.021365294232964516,-0.021406468003988266,-0.02676956821233034,-0.02138661965727806,22:52:30
-0.016092635225504637,-0.01613591331988573,-0.010962458327412605,-0.01084589771926403,22:52:30
0.004998000804334879,-0.000324249267578125,-0.00042438507080078125,-0.00030517578125,22:52:30
0.026088636834174395,0.03656963352113962,0.02592079807072878,0.026046629063785076,22:52:30
-0.000274658203125,-0.00559480395168066,-0.02150053158402443,-0.05827914644032717,22:52:30
-0.010819976218044758,-0.021406468003988266,-0.016231494955718517,-0.005575536750257015,22:52:30
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:30
0.03663395484909415,0.04711074288934469,0.04699694458395243,0.026046629063785076,22:52:30
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.01023554615676403,22:52:30
-0.031910612247884274,-0.04248868674039841,-0.037307641468942165,-0.03192734159529209,22:52:30
-0.005547317210584879,-0.000324249267578125,-0.00042438507080078125,-0.005575536750257015,22:52:30
0.004998000804334879,-0.000324249267578125,0.004844651557505131,0.004965185187757015,22:52:30
0.020815977826714516,0.02602852415293455,0.02592079807072878,0.015505907125771046,22:52:30
-0.016092635225504637,-0.031947577372193336,-0.0531147513538599,-0.03192734159529209,22:52:30
-0.010819976218044758,-0.01613591331988573,-0.016231494955718517,-0.01084589771926403,22:52:30
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:30
0.015543318819254637,0.04184018820524216,0.04699694458395243,0.03658735100179911,22:52:30
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:30
-0.026637953240424395,-0.04248868674039841,-0.04257667809724808,-0.03192734159529209,22:52:30
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.005575536750257015,22:52:30
0.004998000804334879,0.00494630541652441,0.010113688185811043,0.01023554615676403,22:52:30
0.015543318819254637,0.02602852415293455,0.020651761442422867,0.015505907125771046,22:52:30
-0.016092635225504637,-0.031947577372193336,-0.03203860484063625,-0.026656980626285076,22:52:30
-0.010819976218044758,-0.010865358635783195,-0.016231494955718517,-0.01084589771926403,22:52:30
-0.005547317210584879,-0.000324249267578125,-0.005693421699106693,-0.005575536750257015,22:52:30
0.031361295841634274,0.05238129757344723,0.05226598121225834,0.03658735100179911,22:52:30
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.01023554615676403,22:52:30
-0.026637953240424395,-0.04248868674039841,-0.04257667809724808,-0.03192734159529209,22:52:30
-0.010819976218044758,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:30
0.004998000804334879,0.010216860100626945,0.004844651557505131,0.004965185187757015,22:52:30
0.020815977826714516,0.031299078837037086,0.02592079807072878,0.02077626809477806,22:52:30
-0.026637953240424395,-0.021406468003988266,-0.02150053158402443,-0.02138661965727806,22:52:30
-0.010819976218044758,-0.021406468003988266,-0.010962458327412605,-0.01084589771926403,22:52:30
-0.005547317210584879,-0.00559480395168066,-0.005693421699106693,-0.00030517578125,22:52:30
0.015543318819254637,0.02602852415293455,0.02592079807072878,0.03131699003279209,22:52:30
0.010270659811794758,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:30
-0.031910612247884274,-0.04775924142450094,-0.04257667809724808,-0.03192734159529209,22:52:30
-0.010819976218044758,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:30
0.015543318819254637,0.02602852415293455,0.02592079807072878,0.015505907125771046,22:52:30
0.010270659811794758,0.01548741478472948,0.020651761442422867,0.01023554615676403,22:52:30
-0.031910612247884274,-0.04248868674039841,-0.04257667809724808,-0.03192734159529209,22:52:30
-0.010819976218044758,-0.010865358635783195,-0.005693421699106693,-0.005575536750257015,22:52:30
-0.005547317210584879,-0.010865358635783195,-0.010962458327412605,0.004965185187757015,22:52:30
0.03663395484909415,0.04711074288934469,0.04699694458395243,0.03131699003279209,22:52:30
0.004998000804334879,0.010216860100626945,0.010113688185811043,0.004965185187757015,22:52:30
-0.026637953240424395,-0.04775924142450094,-0.04257667809724808,-0.03192734159529209,22:52:30
-0.000274658203125,-0.010865358635783195,-0.00042438507080078125,-0.005575536750257015,22:52:30
0.004998000804334879,0.00494630541652441,-0.00042438507080078125,0.004965185187757015,22:52:30
0.020815977826714516,0.03656963352113962,0.03118983469903469,0.02077626809477806,22:52:30
-0.031910612247884274,-0.031947577372193336,-0.02676956821233034,-0.016116258688271046,22:52:30
-0.010819976218044758,-0.021406468003988266,-0.016231494955718517,-0.01084589771926403,22:52:30
